DateTime,AddedIPs,RemovedIPs
1557629552,72,62
1557631488,45,45
1557633407,38,59
1557635312,53,72
1557637367,87,90
1557639375,96,81
1557641300,186,69
1557643226,1957,66
1557645142,1774,76
1557647090,2066,64
1557648990,1786,54
1557651172,2076,54
1557653065,55,54
1557655015,66,49
1557656941,49,60
1557658931,38,38
1557660747,63,54
1557662720,60,54
1557664600,49,34
1557666510,561,51
1557668448,381,55
1557670357,492,83
1557672265,1396,50
1557674466,475,52
1557676394,34,32
1557678297,40,46
1557680192,45,34
1557682123,42,36
1557684090,41,44
1557686006,52,45
1557687939,70,36
1557690075,75,53
1557692231,61,82
1557694128,69,112
1557696068,59,77
1557697945,41,43
1557699863,61,52
1557702976,90,65
1557704921,65,47
1557706871,924,81
1557708768,1186,51
1557710680,933,37
1557712615,1001,34
1557714766,1116,47
1557716786,933,31
1557718613,875,33
1557720518,743,32
1557722459,942,42
1557724383,710,71
1557726275,690,40
1557728211,773,368
1557730137,876,1087
1557732052,586,1049
1557733955,180,1164
1557735885,278,1100
1557737807,396,1012
1557739742,351,33
1557741731,272,45
1557743583,35,30
1557745537,19,30
1557747399,25,44
1557749322,42,43
1557751232,28,49
1557753171,32,766
1557755090,39,161
1557757019,35,50
1557758875,39,55
1557760855,45,46
1557762856,45,35
1557764684,34,29
1557766639,41,38
1557768548,70,44
1557770601,47,41
1557772607,36,39
1557774555,41,49
1557776424,42,184
1557778615,34,476
1557780506,29,58
1557782460,34,41
1557784343,26,31
1557786291,36,53
1557788210,40,68
1557790100,36,35
1557792093,32,438
1557793946,35,1255
1557796135,32,1358
1557798065,38,1122
1557799981,28,1102
1557801865,38,1112
1557804071,54,1249
1557805945,30,975
1557807870,41,882
1557809795,32,1016
1557811739,48,837
1557813733,35,849
1557815568,32,849
1557817563,267,954
1557819648,607,288
1557821548,1927,900
1557823768,2762,790
1557825685,925,643
1557827565,53,521
1557829468,47,47
1557831428,62,55
1557833307,100,37
1557835298,64,63
1557837169,57,37
1557839142,51,57
1557840999,52,46
1557842934,58,62
1557845091,91,63
1557847013,74,50
1557848943,57,57
1557850849,53,63
1557852804,65,47
1557854666,66,133
1557856624,54,56
1557858531,81,52
1557860555,954,47
1557862394,51,53
1557864350,43,39
1557866240,45,36
1557868152,58,56
1557870043,65,36
1557871973,186,29
1557873903,951,34
1557875840,212,39
1557877748,46,34
1557879663,49,48
1557881604,47,52
1557883480,49,43
1557885391,39,30
1557887321,47,50
1557889398,48,40
1557891403,41,40
1557893595,39,46
1557895506,37,43
1557897421,47,90
1557899322,54,55
1557901278,35,41
1557903178,40,41
1557905098,49,37
1557906985,54,1793
1557908918,58,3054
1557910948,57,3419
1557912748,52,36
1557914759,59,58
1557916601,50,43
1557918540,69,80
1557920450,80,63
1557922352,58,70
1557924266,63,48
1557926199,115,59
1557928119,79,54
1557930063,84,50
1557931945,52,62
1557933923,74,77
1557935783,67,62
1557937701,64,65
1557939745,58,121
1557941573,68,57
1557943542,79,56
1557945418,63,250
1557947340,49,761
1557949250,57,65
1557951195,60,57
1557953087,50,45
1557955013,52,66
1557956941,78,80
1557958848,66,513
1557960767,52,1575
1557962678,70,71
1557964582,68,64
1557966532,66,66
1557968607,85,90
1557970861,97,87
1557972780,91,63
1557974664,52,62
1557976615,1869,52
1557978510,59,54
1557980451,51,47
1557982337,57,72
1557984262,62,62
1557986184,42,65
1557988120,55,45
1557991013,94,80
1557993169,82,65
1557995057,957,68
1557996981,2280,54
1557998933,1771,53
1558000863,1246,55
1558002764,289,63
1558004706,57,67
1558006595,39,71
1558008512,586,52
1558010415,1495,75
1558012613,1560,62
1558014506,1446,59
1558016454,1207,51
1558018357,302,52
1558020445,1155,56
1558022987,714,72
1558024847,52,55
1558026761,53,50
1558028677,41,53
1558030617,71,65
1558032530,68,34
1558034434,86,42
1558036366,55,55
1558038280,45,44
1558040219,77,41
1558042129,235,54
1558044187,417,87
1558046470,453,56
1558048375,321,33
1558050272,398,48
1558052189,382,35
1558054652,512,64
1558056756,415,44
1558058747,367,61
1558060590,528,35
